,rank,finalWorth,age,industries,selfMade,gender,birthDate,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
667,659,4200,53.0,Technology,True,M,1969-09-02 00:00:00,1969.0,9.0,2.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
668,659,4200,55.0,Technology,True,M,1968-02-01 00:00:00,1968.0,2.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
669,659,4200,59.0,Finance & Investments,True,M,1963-05-01 00:00:00,1963.0,5.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
670,659,4200,68.0,Technology,True,M,1954-09-12 00:00:00,1954.0,9.0,12.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
671,659,4200,60.0,Service,False,F,1962-07-01 00:00:00,1962.0,7.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
672,659,4200,73.0,Automotive,False,M,1949-10-28 00:00:00,1949.0,10.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
673,659,4200,58.0,Technology,True,M,1965-01-16 00:00:00,1965.0,1.0,16.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
674,659,4200,40.0,Food & Beverage,False,F,1982-05-05 00:00:00,1982.0,5.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
675,659,4200,73.0,Fashion & Retail,True,M,1950-02-09 00:00:00,1950.0,2.0,9.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
676,659,4200,71.0,Diversified,True,M,1952-03-26 00:00:00,1952.0,3.0,26.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
677,659,4200,55.0,Finance & Investments,True,M,1967-10-11 00:00:00,1967.0,10.0,11.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
678,679,4100,68.0,Food & Beverage,True,M,1954-09-02 00:00:00,1954.0,9.0,2.0,116.48,2.8,246489245495,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962
679,679,4100,83.0,Service,False,F,1940-02-08 00:00:00,1940.0,2.0,8.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
680,679,4100,83.0,Media & Entertainment,False,M,1940-02-09 00:00:00,1940.0,2.0,9.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
681,679,4100,87.0,Food & Beverage,True,M,1936-01-15 00:00:00,1936.0,1.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
682,679,4100,74.0,Energy,True,M,1948-09-07 00:00:00,1948.0,9.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
683,679,4100,70.0,Technology,True,M,1952-07-26 00:00:00,1952.0,7.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
684,679,4100,54.0,Food & Beverage,False,M,1969-02-27 00:00:00,1969.0,2.0,27.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
685,679,4100,66.0,Manufacturing,False,M,1956-11-14 00:00:00,1956.0,11.0,14.0,112.33,1.0,268761201365,88.2,100.2,81.7,20.8,36.6,5520314.0,61.92411,25.748151
686,679,4100,55.0,Manufacturing,True,M,1967-10-01 00:00:00,1967.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
687,679,4100,83.0,Service,False,M,1940-01-21 00:00:00,1940.0,1.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
688,679,4100,56.0,Fashion & Retail,True,M,1966-10-30 00:00:00,1966.0,10.0,30.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
689,679,4100,73.0,Food & Beverage,False,F,1950-02-03 00:00:00,1950.0,2.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
690,679,4100,61.0,Diversified,False,M,1962-01-01 00:00:00,1962.0,1.0,1.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
691,679,4100,66.0,Finance & Investments,False,M,1956-04-12 00:00:00,1956.0,4.0,12.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
692,679,4100,76.0,Sports,True,M,1946-08-14 00:00:00,1946.0,8.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
693,679,4100,63.0,Manufacturing,True,M,1959-09-01 00:00:00,1959.0,9.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
694,679,4100,88.0,Real Estate,True,M,1934-04-26 00:00:00,1934.0,4.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
695,679,4100,82.0,Diversified,True,M,1940-09-13 00:00:00,1940.0,9.0,13.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
696,679,4100,60.0,Technology,True,M,1963-01-26 00:00:00,1963.0,1.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
697,679,4100,57.0,Healthcare,True,M,1966-01-01 00:00:00,1966.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
698,699,4000,80.0,Energy,False,M,1942-04-09 00:00:00,1942.0,4.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
699,699,4000,48.0,Technology,True,M,1974-06-15 00:00:00,1974.0,6.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
700,699,4000,75.0,Food & Beverage,False,F,1947-07-25 00:00:00,1947.0,7.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
701,699,4000,56.0,Diversified,True,M,1967-02-16 00:00:00,1967.0,2.0,16.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
702,699,4000,77.0,Manufacturing,False,F,1945-09-15 00:00:00,1945.0,9.0,15.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
703,699,4000,73.0,Sports,True,M,1949-09-13 00:00:00,1949.0,9.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
704,699,4000,46.0,Technology,True,M,1976-08-06 00:00:00,1976.0,8.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
705,699,4000,61.0,Manufacturing,True,M,1961-04-25 00:00:00,1961.0,4.0,25.0,121.46,0.7,364701517788,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766
706,699,4000,51.0,Technology,True,M,1971-12-01 00:00:00,1971.0,12.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
707,699,4000,65.0,Manufacturing,True,M,1958-01-01 00:00:00,1958.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
708,699,4000,42.0,Technology,True,M,1980-07-16 00:00:00,1980.0,7.0,16.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
709,699,4000,79.0,Automotive,True,F,1943-10-14 00:00:00,1943.0,10.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
710,699,4000,63.0,Telecom,False,M,1960-01-05 00:00:00,1960.0,1.0,5.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
711,699,4000,67.0,Telecom,False,M,1955-09-18 00:00:00,1955.0,9.0,18.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
712,699,4000,80.0,Media & Entertainment,True,M,1942-12-01 00:00:00,1942.0,12.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
713,699,4000,90.0,Finance & Investments,False,M,1932-04-15 00:00:00,1932.0,4.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
714,699,4000,68.0,Telecom,True,M,1955-01-01 00:00:00,1955.0,1.0,1.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
715,699,4000,76.0,Media & Entertainment,True,M,1946-12-18 00:00:00,1946.0,12.0,18.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
716,699,4000,75.0,Healthcare,True,M,1947-12-12 00:00:00,1947.0,12.0,12.0,114.11,2.2,592164400688,67.8,100.0,77.6,17.4,40.8,37970874.0,51.919438,19.145136
717,699,4000,69.0,Energy,True,M,1953-11-08 00:00:00,1953.0,11.0,8.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
718,699,4000,74.0,Metals & Mining,True,M,1948-06-01 00:00:00,1948.0,6.0,1.0,141.54,3.6,1258286717125,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784
719,699,4000,73.0,Diversified,True,M,1950-01-01 00:00:00,1950.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
720,721,3900,76.0,Manufacturing,False,M,1947-01-01 00:00:00,1947.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
721,721,3900,72.0,Food & Beverage,False,M,1951-03-09 00:00:00,1951.0,3.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
722,721,3900,73.0,Food & Beverage,False,M,1949-04-07 00:00:00,1949.0,4.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
723,721,3900,91.0,Finance & Investments,True,M,1932-01-01 00:00:00,1932.0,1.0,1.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
724,721,3900,65.0,Finance & Investments,True,M,1957-12-01 00:00:00,1957.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
725,721,3900,85.0,Automotive,False,M,1938-03-19 00:00:00,1938.0,3.0,19.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
727,721,3900,83.0,Fashion & Retail,False,M,1939-04-24 00:00:00,1939.0,4.0,24.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
728,721,3900,83.0,Healthcare,True,M,1939-09-17 00:00:00,1939.0,9.0,17.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
729,721,3900,94.0,Energy,False,M,1929-03-06 00:00:00,1929.0,3.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
730,721,3900,63.0,Sports,False,M,1959-06-13 00:00:00,1959.0,6.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
732,721,3900,69.0,Food & Beverage,False,F,1953-07-11 00:00:00,1953.0,7.0,11.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
733,721,3900,78.0,Healthcare,True,M,1945-01-01 00:00:00,1945.0,1.0,1.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
734,721,3900,76.0,Diversified,False,M,1946-05-29 00:00:00,1946.0,5.0,29.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
735,721,3900,63.0,Diversified,False,M,1959-10-20 00:00:00,1959.0,10.0,20.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
736,721,3900,60.0,Gambling & Casinos,True,M,1962-11-03 00:00:00,1962.0,11.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
737,721,3900,56.0,Fashion & Retail,False,M,1967-01-01 00:00:00,1967.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
738,721,3900,50.0,Fashion & Retail,False,M,1972-10-03 00:00:00,1972.0,10.0,3.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
739,721,3900,44.0,Fashion & Retail,False,F,1979-01-26 00:00:00,1979.0,1.0,26.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
740,721,3900,62.0,Manufacturing,True,M,1961-01-01 00:00:00,1961.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
741,721,3900,63.0,Finance & Investments,True,M,1960-02-17 00:00:00,1960.0,2.0,17.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
743,721,3900,79.0,Food & Beverage,False,M,1944-02-15 00:00:00,1944.0,2.0,15.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
744,721,3900,73.0,Healthcare,True,M,1949-10-24 00:00:00,1949.0,10.0,24.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
745,721,3900,57.0,Manufacturing,True,M,1966-04-01 00:00:00,1966.0,4.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
746,721,3900,60.0,Healthcare,True,M,1962-04-25 00:00:00,1962.0,4.0,25.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
747,748,3800,63.0,Service,False,M,1959-06-10 00:00:00,1959.0,6.0,10.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
748,748,3800,80.0,Construction & Engineering,True,M,1943-03-21 00:00:00,1943.0,3.0,21.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
749,748,3800,81.0,Media & Entertainment,True,M,1942-02-02 00:00:00,1942.0,2.0,2.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
750,748,3800,61.0,Finance & Investments,True,M,1961-10-31 00:00:00,1961.0,10.0,31.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
751,748,3800,63.0,Finance & Investments,True,M,1960-03-29 00:00:00,1960.0,3.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
752,748,3800,69.0,Service,True,M,1953-07-25 00:00:00,1953.0,7.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
753,748,3800,61.0,Food & Beverage,True,M,1961-12-01 00:00:00,1961.0,12.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
754,748,3800,87.0,Media & Entertainment,False,F,1935-08-20 00:00:00,1935.0,8.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
755,748,3800,41.0,Automotive,True,M,1981-10-01 00:00:00,1981.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
756,748,3800,64.0,Real Estate,False,M,1958-11-07 00:00:00,1958.0,11.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
757,748,3800,82.0,Real Estate,False,M,1940-10-01 00:00:00,1940.0,10.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
758,748,3800,71.0,Energy,True,M,1951-08-12 00:00:00,1951.0,8.0,12.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
759,748,3800,58.0,Telecom,True,M,1965-02-25 00:00:00,1965.0,2.0,25.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
760,748,3800,54.0,Healthcare,True,M,1969-01-01 00:00:00,1969.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
762,748,3800,77.0,Service,True,M,1946-02-23 00:00:00,1946.0,2.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
763,748,3800,77.0,Manufacturing,True,F,1945-07-07 00:00:00,1945.0,7.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
764,748,3800,77.0,Manufacturing,True,M,1945-08-27 00:00:00,1945.0,8.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
765,766,3700,51.0,Finance & Investments,True,M,1972-02-15 00:00:00,1972.0,2.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
766,766,3700,76.0,Finance & Investments,True,M,1946-09-01 00:00:00,1946.0,9.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
767,766,3700,71.0,Real Estate,False,M,1952-02-08 00:00:00,1952.0,2.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
768,766,3700,56.0,Real Estate,True,M,1966-04-13 00:00:00,1966.0,4.0,13.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
769,766,3700,59.0,Technology,True,M,1963-06-27 00:00:00,1963.0,6.0,27.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
770,766,3700,66.0,Logistics,True,M,1956-07-01 00:00:00,1956.0,7.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
771,766,3700,56.0,Real Estate,True,M,1966-10-01 00:00:00,1966.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
772,766,3700,50.0,Media & Entertainment,True,M,1973-01-01 00:00:00,1973.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
773,766,3700,60.0,Technology,True,M,1962-10-17 00:00:00,1962.0,10.0,17.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
774,766,3700,77.0,Real Estate,False,M,1945-08-29 00:00:00,1945.0,8.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
775,766,3700,47.0,Finance & Investments,True,M,1975-10-17 00:00:00,1975.0,10.0,17.0,182.75,5.2,180161741180,61.7,104.4,73.2,11.7,28.4,18513930.0,48.019573,66.923684
776,766,3700,68.0,Fashion & Retail,True,M,1954-10-02 00:00:00,1954.0,10.0,2.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
777,766,3700,78.0,Manufacturing,True,M,1944-08-28 00:00:00,1944.0,8.0,28.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
778,766,3700,62.0,Finance & Investments,True,M,1961-01-27 00:00:00,1961.0,1.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
779,766,3700,88.0,Fashion & Retail,True,M,1935-01-01 00:00:00,1935.0,1.0,1.0,131.91,2.6,282318159745,88.5,101.4,80.0,18.2,34.0,18952038.0,-35.675147,-71.542969
780,766,3700,62.0,Service,False,M,1961-01-07 00:00:00,1961.0,1.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
781,766,3700,75.0,Technology,True,M,1948-04-04 00:00:00,1948.0,4.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
782,766,3700,69.0,Food & Beverage,True,M,1953-07-19 00:00:00,1953.0,7.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
783,766,3700,82.0,Fashion & Retail,True,M,1941-01-02 00:00:00,1941.0,1.0,2.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
784,766,3700,74.0,Real Estate,True,M,1948-07-07 00:00:00,1948.0,7.0,7.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
785,766,3700,56.0,Manufacturing,True,M,1966-04-07 00:00:00,1966.0,4.0,7.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
786,787,3600,56.0,Diversified,False,M,1966-12-21 00:00:00,1966.0,12.0,21.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
787,787,3600,53.0,Diversified,False,M,1969-11-02 00:00:00,1969.0,11.0,2.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
788,787,3600,71.0,Finance & Investments,True,M,1951-06-17 00:00:00,1951.0,6.0,17.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
789,787,3600,63.0,Finance & Investments,True,M,1959-12-01 00:00:00,1959.0,12.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
790,787,3600,47.0,Automotive,False,M,1975-04-13 00:00:00,1975.0,4.0,13.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
792,787,3600,82.0,Real Estate,True,M,1941-02-19 00:00:00,1941.0,2.0,19.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
793,787,3600,65.0,Finance & Investments,False,M,1957-12-14 00:00:00,1957.0,12.0,14.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
795,787,3600,59.0,Finance & Investments,True,M,1963-09-01 00:00:00,1963.0,9.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
796,787,3600,61.0,Automotive,True,M,1962-01-01 00:00:00,1962.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
797,787,3600,80.0,Finance & Investments,False,M,1942-09-01 00:00:00,1942.0,9.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
798,787,3600,53.0,Finance & Investments,True,M,1969-06-12 00:00:00,1969.0,6.0,12.0,182.75,5.2,180161741180,61.7,104.4,73.2,11.7,28.4,18513930.0,48.019573,66.923684
799,787,3600,37.0,Finance & Investments,True,M,1985-06-12 00:00:00,1985.0,6.0,12.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
802,787,3600,67.0,Finance & Investments,True,M,1956-03-12 00:00:00,1956.0,3.0,12.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
803,787,3600,75.0,Diversified,True,M,1948-01-23 00:00:00,1948.0,1.0,23.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
804,787,3600,67.0,Fashion & Retail,True,M,1955-07-26 00:00:00,1955.0,7.0,26.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
805,787,3600,84.0,Technology,True,M,1938-08-24 00:00:00,1938.0,8.0,24.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
806,787,3600,37.0,Technology,True,M,1985-12-28 00:00:00,1985.0,12.0,28.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
807,787,3600,35.0,Technology,True,F,1987-05-13 00:00:00,1987.0,5.0,13.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
808,787,3600,58.0,Finance & Investments,False,M,1965-01-19 00:00:00,1965.0,1.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
809,787,3600,73.0,Fashion & Retail,False,M,1949-10-08 00:00:00,1949.0,10.0,8.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
810,787,3600,82.0,Real Estate,True,M,1940-06-23 00:00:00,1940.0,6.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
811,787,3600,63.0,Fashion & Retail,True,M,1959-07-11 00:00:00,1959.0,7.0,11.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
813,787,3600,60.0,Food & Beverage,True,M,1962-09-01 00:00:00,1962.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
814,787,3600,61.0,Automotive,True,M,1962-01-01 00:00:00,1962.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
815,787,3600,57.0,Technology,True,F,1965-12-25 00:00:00,1965.0,12.0,25.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
816,787,3600,54.0,Manufacturing,True,M,1969-01-01 00:00:00,1969.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
